druid,apo,catkey,message
druid:rz881dr8620,,,0000008921
druid:yn404hh9734,,,0000008407
druid:tm534xm3595,,,0000008408
druid:ch299sf4878,,,0000008924
druid:gc277qj5340,,,0000008409
druid:sn393gd4411,,,0000008907
druid:fs026ky0561,,,0000008873
druid:bf544xf3904,,,0000008410
druid:nc796rp3408,,,0000008926
druid:rm124wf4080,,,0000008411
druid:hx805fq4885,,,0000008927
druid:ps776zy1670,,,0000008412
druid:fm635st7810,,,0000008413
druid:fh513cm8153,,,0000008925
druid:zm017yr2171,,,0000008414
druid:ys577qk2513,,,0000008929
druid:kd080hc0217,,,0000008416
druid:sp960br3274,,,0000008867
druid:rs559sw1389,,,0000008417
druid:rx108vv0254,,,0000008934
druid:gw405rz9311,,,0000008421
druid:gw920rq6947,,,0000008904
druid:tj863pj7694,,,0000008912
druid:sb956xt8745,,,0000008423
druid:yx726cb2113,,,0000008402
druid:tx556wx3603,,,0000008424
druid:xh531gg2984,,,0000008425
druid:bs011gx3793,,,0000008933
druid:yy514rd6522,,,0000008426
druid:vj615mc2217,,,0000008936
druid:kf620rp0138,,,0000008937
druid:cb096wz6175,,,0000008427
druid:sz395np2878,,,0000008429
druid:ft563mt0968,,,0000008928
druid:nj176md3672,,,0000008430
druid:vc045sh6351,,,0000008938
druid:bp725dp5847,,,0000008419
druid:xs855tv8159,,,0000008433
druid:hw190jq4736,,,0000008782
druid:hw276mn5408,,,0000008932
druid:bx457cv7250,,,0000008431
druid:mq208rn7830,,,0000008432
druid:rw804qq1428,,,0000008877
druid:zr476vq5466,,,0000008858
druid:tr963pc9504,,,0000008434
druid:yx427br7566,,,0000008439
druid:xm273rj1003,,,0000008763
druid:fv290sn7548,,,0000008923
druid:md175nz3808,,,0000008931
druid:dj449dg7488,,,0000008437
druid:cc380vk6149,,,0000008442
druid:xb656xk9170,,,0000008825
druid:sw855vz6069,,,0000008935
druid:cx146yt9252,,,0000008443
druid:gw743pk3869,,,0000008444
druid:tt864zs5485,,,0000008845
druid:sn383mk8063,,,0000008778
druid:td650bk3494,,,0000008871
druid:tf713ft9354,,,0000008787
druid:xt651mc7105,,,0000008919
druid:dm465ry2520,,,0000008446
druid:td639sw3176,,,0000008447
druid:zy269xp2542,,,0000008448
druid:bv657pp5981,,,0000008807
druid:kc572yj4758,,,0000008930
druid:nj675kr8706,,,0000008428
druid:fv070dn6727,,,0000008449
druid:wc469hf4106,,,0000008860
druid:gw796qp4449,,,0000008900
druid:zg959hn5296,,,0000008450
druid:gg202zz3763,,,0000008451
druid:hg920mg1992,,,0000008742
druid:sq121yh7441,,,0000008452
druid:wx673rx3650,,,0000008883
druid:ny103rx5921,,,0000008837
druid:fj614ds5383,,,0000008809
druid:mr502pp4418,,,0000008453
druid:vw255ct2479,,,0000008455
druid:pv383pd8838,,,0000008456
druid:zd624tb0499,,,0000008819
druid:vr023fq5143,,,0000008895
druid:ht121tz9241,,,0000008851
druid:sf776wm9525,,,0000008458
druid:kk851jj6905,,,0000008939
druid:rc480cx2182,,,0000008459
druid:cm580qq5335,,,0000008908
druid:bw792qh6551,,,0000008461
druid:tp697xc0955,,,0000008830
druid:wv879qj0385,,,0000008463
druid:rz289sr3469,,,0000008652
druid:td908gx2536,,,0000008884
druid:ww353xz5308,,,0000008906
druid:sb930kp8385,,,0000008465
druid:st056pp9441,,,0000008462
druid:mz469rn9516,,,0000008833
druid:wn205kz3638,,,0000008467
druid:bp902br3190,,,0000008440
druid:hd805zw0156,,,0000008466
druid:rv006dc6491,,,0000008468
druid:kx045dc2211,,,0000008940
druid:yt513kn5953,,,0000008469
druid:gb066fk7861,,,0000008941
druid:bt667fw0636,,,0000008470
druid:gn292cy0095,,,0000008472
druid:pd778ny1280,,,0000008942
druid:hk996zw7122,,,0000008473
druid:cc809pt5360,,,0000008943
druid:qh852cy6710,,,0000008474
druid:yc661nd1828,,,0000008944
druid:zm366wd6679,,,0000008475
druid:bn327hm6015,,,0000008945
druid:pk260ng3138,,,0000008478
druid:ft138nx8050,,,0000008479
druid:jq175bv9533,,,0000008485
druid:br363xz6870,,,0000008482
druid:gn006yx1003,,,0000008481
druid:nz365qq5966,,,0000008436
druid:jr983jv5357,,,0000008488
druid:hh334vn9663,,,0000008947
druid:jn733mf2052,,,0000008487
druid:xt860jd3240,,,0000008486
druid:wr579my8372,,,0000008454
druid:ck812pk4618,,,0000008946
druid:fj358cx0003,,,0000008489
druid:cp200pt0640,,,0000008950
druid:rz287qz6925,,,0000008492
druid:qv910sm1941,,,0000008949
druid:zg900hv1619,,,0000008951
druid:pd556cg8995,,,0000008491
druid:qh673zw4863,,,0000008952
druid:gy493zf6621,,,0000008441
druid:mv779vk8233,,,0000008493
druid:kh437qm0234,,,0000008495
druid:sr826nj9886,,,0000008496
druid:nr685sy8586,,,0000008954
druid:xk611wx4493,,,0000008953
druid:nf369jp4695,,,0000008955
druid:jp178jm2995,,,0000008477
druid:kf654nf5630,,,0000008499
druid:tc754bf8020,,,0000008460
druid:ck932vz5890,,,0000008956
druid:wm006cg9732,,,0000008957
druid:wr142hx9913,,,0000008501
druid:bm119xm7699,,,0000008497
druid:jj953hz0196,,,0000008958
druid:mc110rk4236,,,0000008502
druid:qq271fx0604,,,0000008959
druid:wn797yv3753,,,0000008505
druid:cz370bh8678,,,0000008507
druid:nm132gv7105,,,0000008960
druid:zb237jp6721,,,0000008510
druid:zb182hr4567,,,0000008500
druid:rp802rv5947,,,0000008512
druid:qt755yj3904,,,0000008963
druid:rb881zd0621,,,0000008513
druid:qs635ws0207,,,0000008964
druid:cy036rf6683,,,0000008498
druid:qw400zc0878,,,0000008514
druid:hb050cx8986,,,0000008517
druid:ds741rf2067,,,0000008518
druid:pd654gz0912,,,0000008490
druid:md321dx9874,,,0000008508
druid:td002zr8408,,,0000008961
druid:yq410nj2566,,,0000008519
druid:gk798xs8144,,,0000008962
druid:gk337yh1082,,,0000008965
druid:hm338vy9752,,,0000008966
druid:yq017zc6963,,,0000008415
druid:fj130sm4960,,,0000008524
druid:ky237km2272,,,0000008525
druid:yv960fg3905,,,0000008527
druid:ym770yc8819,,,0000008528
druid:wc584ws8708,,,0000008529
druid:vn982zg7219,,,0000008523
druid:qf931ph2309,,,0000008515
druid:zr275dm4793,,,0000008530
druid:hg149yv2508,,,0000008531
druid:vs342rg2015,,,0000008520
druid:xv565rm8453,,,0000008970
druid:zx674sq5709,,,0000008971
druid:ws603jy7975,,,0000008948
druid:yw746kn3833,,,0000008511
druid:kv943wz4517,,,0000008471
druid:kr176xs9593,,,0000008967
druid:qw784gm7998,,,0000008506
druid:tn970zq6499,,,0000008535
druid:yk085xh9902,,,0000008972
druid:kw071yj7937,,,0000008534
druid:qw075yj0498,,,0000008537
druid:hm058rx2810,,,0000008541
druid:rc847bc5679,,,0000008973
druid:sr048bf6281,,,0000008540
druid:kh486tp6041,,,0000008542
druid:th581vg5318,,,0000008543
druid:cw092yq2425,,,0000008976
druid:fr740yc5473,,,0000008545
druid:mh364dr0854,,,0000008544
druid:xv214cv6793,,,0000008539
druid:br114bf8393,,,0000008549
druid:ss510dw2825,,,0000008522
druid:mh437pw1231,,,0000008516
druid:bn504hv7456,,,0000008551
druid:zy244dn1573,,,0000008552
druid:df246px3344,,,0000008975
druid:fv569sv1631,,,0000008553
druid:mg648dr2492,,,0000008981
druid:vc067sy0699,,,0000008484
druid:fd551sw7936,,,0000008983
druid:mt860mt7017,,,0000008980
druid:br217kb6093,,,0000008554
druid:py015mn4075,,,0000008532
druid:cj804zg4104,,,0000008555
druid:qc509cs6632,,,0000008556
druid:ts679yt3047,,,0000008982
druid:dv054mh9668,,,0000008984
druid:zs597fq6946,,,0000008558
druid:ks116yy0252,,,0000008438
druid:gk988bm3792,,,0000008985
druid:pc199bp0701,,,0000008561
druid:mx523wr2784,,,0000008562
druid:cg641qk8811,,,0000008564
druid:qt848qd5088,,,0000008977
druid:nn655mw6101,,,0000008563
druid:kd457gs1189,,,0000008989
druid:pj726yt2204,,,0000008566
druid:bv631jv7013,,,0000008990
druid:tc268vz1402,,,0000008991
druid:ds572gc6947,,,0000008992
druid:wh054vt1015,,,0000008567
druid:th042sw3977,,,0000008569
druid:px127xy4153,,,0000008568
druid:zw179sw4070,,,0000008476
druid:gp674vx5214,,,0000008995
druid:db056gb9915,,,0000008571
druid:ns754ym5385,,,0000008557
druid:zx395rw2805,,,0000008575
druid:qd743jj0456,,,0000008574
druid:th484mz3417,,,0000008548
druid:ny166mx1858,,,0000008464
druid:rh431py7651,,,0000008996
druid:xt716fk9099,,,0000008403
druid:pf485yx4000,,,0000008997
druid:bk170hq3793,,,0000009000
druid:zm021bj6916,,,0000008435
druid:gw270nn2045,,,0000008974
druid:jb563pp1939,,,0000008978
druid:nt131sz0702,,,0000008582
druid:bq463kq0469,,,0000009002
druid:jr734rv5142,,,0000008578
druid:cg353qy9132,,,0000009003
druid:xb296fk1005,,,0000008979
druid:yp254mq7019,,,0000008580
druid:fz292zp8053,,,0000008560
druid:gr942qn0912,,,0000008581
druid:sv261jy6027,,,0000008988
druid:zr044nv4423,,,0000008565
druid:qy772ns1776,,,0000008583
druid:dm940jj3227,,,0000008592
druid:mg702sx7255,,,0000008585
druid:kb398yp3057,,,0000009005
druid:jc097kx0188,,,0000008572
druid:jy543qp2770,,,0000009007
druid:tm941qz4541,,,0000008576
druid:jq832bk1090,,,0000009009
druid:yc068wp9748,,,0000008586
druid:nk979jz2595,,,0000008588
druid:ns268vs3612,,,0000008587
druid:fn004kw9641,,,0000008536
druid:mk146zb2536,,,0000009010
druid:wc123ty6025,,,0000008570
druid:jk227nv8042,,,0000009006
druid:qj364xb4083,,,0000008591
druid:dk510pt1621,,,0000008998
druid:tq397gn7659,,,0000008590
druid:yk287dj2419,,,0000008596
druid:wz610pk5067,,,0000008597
druid:zd386dt2418,,,0000008577
druid:dk143sp4257,,,0000008547
druid:jg633hg0671,,,0000008598
druid:nw265nv5903,,,0000009015
druid:fb726kk2477,,,0000009014
druid:wb643dv8114,,,0000008445
druid:ny933wp7478,,,0000008600
druid:sx842gx9947,,,0000009017
druid:dd732zb2339,,,0000008559
druid:zv853wv3862,,,0000008606
druid:dm197cp9166,,,0000008526
druid:yf745wn1098,,,0000008601
druid:sq322tv9055,,,0000008602
druid:qq021gc7410,,,0000009018
druid:ry198sd8464,,,0000009020
druid:bf050ts9863,,,0000009019
druid:bj779br9604,,,0000008603
druid:mx142wx7479,,,0000009023
druid:pq664mz1702,,,0000009022
druid:bw199zy3697,,,0000008604
druid:bj040rx3340,,,0000008503
druid:bd998td4251,,,0000008521
druid:fp293mm3387,,,0000009026
druid:qg806fd3772,,,0000008546
druid:wc409cq6066,,,0000009016
druid:nv119rp9547,,,0000008509
druid:bz778jd8361,,,0000009025
druid:cq489bm4469,,,0000008608
druid:vg155xz1071,,,0000008420
druid:cp486fb4875,,,0000009021
druid:yj410vw9056,,,0000008609
druid:tf091hx5237,,,0000008610
druid:wq460hm1700,,,0000008613
druid:kn844fr8745,,,0000008611
druid:fv165dw2130,,,0000009031
druid:mr601dw2124,,,0000008394
druid:rw205sy7708,,,0000009033
druid:rt209xy9350,,,0000008616
druid:br335jv9606,,,0000008615
druid:nz642bn7013,,,0000008612
druid:jn194fv5657,,,0000009032
druid:tz672fr6610,,,0000008614
druid:dd120dg8894,,,0000008618
druid:ff659yg9455,,,0000009034
druid:sm295qx9833,,,0000008617
druid:tn850ss1287,,,0000008396
druid:qd054zw0429,,,0000008619
druid:jh969rw6606,,,0000008620
druid:rw511jv4108,,,0000009035
druid:bd412rv0997,,,0000008621
druid:sd521gk7507,,,0000009036
druid:jk773cp3305,,,0000008625
druid:kr375dv3729,,,0000008480
druid:mb458hk7037,,,0000008623
druid:gr989qf9868,,,0000009037
druid:bf367nn3895,,,0000008986
druid:pw700fk3337,,,0000008622
druid:yq445mr9125,,,0000008550
druid:bc203kq5555,,,0000008624
druid:bd083vq0744,,,0000008627
druid:bz633jq7835,,,0000009039
druid:vb495hv4098,,,0000009044
druid:pk658rz1153,,,0000009011
druid:xf984xk2938,,,0000009040
druid:yj470kq3695,,,0000008969
druid:kx853gk2003,,,0000009043
druid:gh371fv2168,,,0000009045
druid:xx110yj0513,,,0000009013
druid:gj848pv4893,,,0000009046
druid:fc942dq0182,,,0000009048
druid:nv133bt5905,,,0000009047
druid:yq046dp8439,,,0000009049
druid:hs106xk1484,,,0000009051
druid:kq980mm3931,,,0000009052
druid:md244pv2062,,,0000009058
druid:rw478bk4517,,,0000009059
druid:nh192hk2749,,,0000009057
druid:vk933yj4053,,,0000009055
druid:zy579bf2330,,,0000009065
druid:qj563px7413,,,0000009061
druid:pw677xc8400,,,0000009064
druid:mb138zz8719,,,0000009062
druid:jb495qn9584,,,0000009067
druid:wp071hp2456,,,0000009069
druid:pp369zj7419,,,0000009068
druid:qn911xh9571,,,0000009072
druid:cf776vd7593,,,0000009073
druid:zs793bw9095,,,0000009042
druid:vh355ph5705,,,0000009008
druid:pd096jm8732,,,0000009004
druid:mh507vd7788,,,0000009029
druid:zh549tp7186,,,0000009074
druid:yr652pc4954,,,0000009076
druid:bs936hy4767,,,0000009077
druid:cn364zj3426,,,0000009024
druid:jn205vd7739,,,0000008994
druid:hk906xs6153,,,0000009079
druid:ph281xs0428,,,0000009081
druid:mk150td1401,,,0000009082
druid:kj049bf7436,,,0000009084
druid:kz266yd9066,,,0000009083
druid:hj310qq1213,,,0000009030
druid:rt889fr9665,,,0000009056
druid:pt226mk1957,,,0000009071
druid:kc729cs5093,,,0000009089
druid:rg439dm8284,,,0000009054
druid:by103xw1518,,,0000009090
druid:tk562jm0314,,,0000009063
druid:mb147td7618,,,0000009078
druid:ps743yv6430,,,0000009066
druid:jw453mh1486,,,0000009053
druid:cn258ph6525,,,0000009041
druid:bt118qq7827,,,0000008993
druid:fn736tf4955,,,0000009075
druid:sw757yc1074,,,0000009070
druid:jk243mm2141,,,0000009080
druid:qt991qr7507,,,0000009050
druid:gp949ws9524,,,0000009060
druid:rn626wg3801,,,0000009085
druid:jv046zd4073,,,0000009038
druid:dz177dw3065,,,0000008999
druid:xk655mq8748,,,0000009027
druid:nw436bv8593,,,0000009012
druid:cp247th0446,,,0000009028
druid:mj459rt6144,,,0000008968
druid:gr982kc6837,,,0000009001
druid:hj896nn6397,,,0000008987
druid:fr390wb0855,,,0000009086
druid:mj817yb9450,,,0000009088
druid:wx065mm6183,,,0000009087
druid:ct300cb3464,,,0000007835
druid:xs109rj2550,,,0000007836
druid:dk464mx2777,,,0000007837
druid:fk885zq2558,,,0000007841
druid:kc786yb5002,,,0000007838
druid:kp533pz4708,,,0000007222
druid:gq553fj0191,,,0000007819
druid:rw501yr0818,,,0000007825
druid:yr562wy8124,,,0000007832
druid:pb229zr6487,,,0000007831
druid:cj127tx1813,,,0000007834
druid:vp193yq8765,,,0000007843
druid:wg477fd2488,,,0000007845
druid:wn922bm5946,,,0000007166
druid:cx520tr3136,,,0000007854
druid:rq433dy6205,,,0000007897
druid:dq786yr9569,,,0000007918
druid:tk250pd0327,,,0000007846
druid:ch048fm1896,,,0000007847
druid:zt547qk4495,,,0000007851
druid:py354vn3623,,,0000007853
druid:gn073vp4623,,,0000007855
druid:xp226dr0430,,,0000007857
druid:wh669cx4226,,,0000007860
druid:sn072by8942,,,0000007863
druid:cg725pt1482,,,0000007864
druid:mg901kc6668,,,0000007867
druid:dy638hs2651,,,0000007870
druid:fp029dp6096,,,0000007880
druid:rz940qj7914,,,0000007883
druid:wc355kz4460,,,0000007888
druid:nh664rg7092,,,0000007901
druid:yx801sv8482,,,0000007902
druid:rs960xv5346,,,0000007908
druid:db599tz2794,,,0000007909
druid:gt859dz3117,,,0000007910
druid:xk450gg0966,,,0000007916
druid:cf693bd7728,,,0000007919
druid:zz723hm4399,,,0000007920
druid:xr955kf3414,,,0000007924
druid:nh478bf9922,,,0000007938
druid:vg839yr9705,,,0000007943
druid:ny123sc5151,,,0000007946
druid:rb416md2024,,,0000007952
druid:fz873vf7694,,,0000007954
druid:gy212vt3793,,,0000007955
druid:xj965hm1322,,,0000007956
druid:wt529sb9384,,,0000007957
druid:tb209hh0281,,,0000007958
druid:tr210hw4978,,,0000007959
druid:km610md5945,,,0000007964
druid:np979kb7560,,,0000007966
druid:zy674kn0940,,,0000007971
druid:yf091wb4340,,,0000007975
druid:xf634tk2848,,,0000007979
druid:ps538cq4779,,,0000007980
druid:jk697vd4937,,,0000007986
druid:hj385jy4599,,,0000007994
druid:ph667qp0822,,,0000008000
druid:ng567gr1449,,,0000008008
druid:tk310ky2609,,,0000008013
druid:hr856jp8233,,,0000008015
druid:ks530rc3805,,,0000008026
druid:sr645zq3290,,,0000008028
druid:bq360qj2977,,,0000008033
druid:nk636hv9717,,,0000008040
druid:rv749vs7886,,,0000008041
druid:dj722qw1039,,,0000008042
druid:tw104dx6491,,,0000008043
druid:gq459dz5957,,,0000008048
druid:md758kh9874,,,0000008052
druid:yp379jq9808,,,0000008057
druid:yq052hp6857,,,0000008058
druid:kq800hs0924,,,0000008062
druid:th012rm9473,,,0000008063
druid:wg999qq0909,,,0000008070
druid:rd552qt8129,,,0000008071
druid:xq185xz8008,,,0000008073
druid:jv138zg1058,,,0000008084
druid:wm759gs7534,,,0000008091
druid:tc261xf2622,,,0000008094
druid:gg869mx6180,,,0000008095
druid:rp481wg6727,,,0000008096
