druid,apo,catkey,message
druid:fm064dr4076,,,0000001836
druid:yz771jr7366,,,0000006558
druid:bk609xs2032,,,0000001838
druid:vx157mr7952,,,0000001841
druid:qb818jj5981,,,0000001843
druid:zj169pb5921,,,0000001844
druid:vd028jx9557,,,0000001847
druid:sc510kk7290,,,0000001849
druid:rh393tq1232,,,0000001852
druid:cy107qx6353,,,0000001853
druid:nv560rg4962,,,0000001856
druid:ky782fd5825,,,0000001857
druid:vc718vc5182,,,0000001859
druid:tf549jw7264,,,0000001864
druid:jt250dr8302,,,0000001865
druid:dv759tj7294,,,0000001867
druid:jv428dy4559,,,0000001869
druid:hf944pf2976,,,0000001871
druid:yj710pk3626,,,0000001874
druid:mz572jk7876,,,0000001875
druid:zq375my8846,,,0000001876
druid:qy948gy1148,,,0000001878
druid:ch944xy8105,,,0000001881
druid:xv950rb2379,,,0000001883
druid:xy566fs1097,,,0000000743
druid:kt569wv9637,,,0000001885
druid:cf360nd7128,,,0000001887
druid:cs834fx8383,,,0000001888
druid:sf682jp0452,,,0000001889
druid:wg700tb0779,,,0000001893
druid:rp720vq3378,,,0000001894
druid:sh194yp3386,,,0000001896
druid:cq779bx4961,,,0000001899
druid:rd904tp8922,,,0000001900
druid:vj773vr1701,,,0000001901
druid:zq006zp5297,,,0000001903
druid:ty390kg5757,,,0000001904
druid:by299tk4800,,,0000001905
druid:xk916px0327,,,0000001906
druid:ms571wr3930,,,0000001909
druid:tq870hw5757,,,0000001910
druid:bk139hh5144,,,0000001917
druid:pk274gt2881,,,0000001919
druid:mr160xy1431,,,0000001921
druid:hv161nx0893,,,0000001923
druid:mw158mf1269,,,0000001927
druid:wj532jd3457,,,0000001933
druid:wy750kv5448,,,0000001936
druid:gt252cr2019,,,0000001937
druid:ck853ps3395,,,0000001940
druid:zj660sv9196,,,0000001941
druid:bp090pq1092,,,0000001943
druid:hx712jv3124,,,0000001944
druid:wt500bq8486,,,0000001945
druid:yn401gc6280,,,0000001946
druid:kg394cj0395,,,0000001947
druid:bd752jg9919,,,0000001949
druid:rg874fr7168,,,0000001950
druid:rt316mc1337,,,0000001951
druid:mv121fy1394,,,0000001954
druid:dq101hc0363,,,0000001957
druid:km787cp4787,,,0000001958
druid:dn261rd7884,,,0000001962
druid:bm524fh7508,,,0000001963
druid:vs296qp2297,,,0000001969
druid:kw548ck6169,,,0000001970
druid:sm655dj2451,,,0000001973
druid:bn879sm5660,,,0000001977
druid:rt349fg9003,,,0000001980
druid:tk547vj0224,,,0000001985
druid:tx681fp3890,,,0000001988
druid:tq212zf0779,,,0000001993
druid:xb493fy4331,,,0000000811
druid:mj639fq5141,,,0000001997
druid:gj363nj6278,,,0000001998
druid:wg646gh4444,,,0000002001
druid:hz240gs3150,,,0000002005
druid:ry434dq3087,,,0000002007
druid:ft440dm9182,,,0000002008
druid:hz018ts0583,,,0000002010
druid:wq021vs8776,,,0000002011
druid:qf619mm3220,,,0000002014
druid:gx638fb5211,,,0000002016
druid:bv336ps3551,,,0000002018
druid:hz271tr1675,,,0000002019
druid:nb912df4852,,,0000000262
druid:rm270nf6941,,,0000002023
druid:fn958yg9807,,,0000002028
druid:kv781yt7065,,,0000002031
druid:bv655gb3653,,,0000002032
druid:yp480jb6176,,,0000002033
druid:tk429rn5977,,,0000002035
druid:zy431vb1956,,,0000002037
druid:zj483fd5978,,,0000002038
druid:qx938dx6368,,,0000002039
druid:fw815vc9543,,,0000002040
druid:fg174sf6778,,,0000002049
druid:pp540nf4492,,,0000002050
druid:cc999mk4890,,,0000002053
druid:tr686pz4969,,,0000002054
druid:wb667cd8631,,,0000002055
druid:bn837sv2693,,,0000002056
druid:ps272sb3101,,,0000002057
druid:gb234tt5124,,,0000002059
druid:pz850sj9790,,,0000002060
druid:ks441vw4767,,,0000002064
druid:nh013dj2411,,,0000002066
druid:nt824bv3510,,,0000002067
druid:cr725sf6508,,,0000002068
druid:vs805wy6584,,,0000002069
druid:qy035tz6860,,,0000002070
druid:nb498zy2533,,,0000002072
druid:ts027fd0036,,,0000002073
druid:rz180bq4455,,,0000002074
druid:hn158zq0251,,,0000002080
druid:fh929tx5476,,,0000002086
druid:dg486wv8152,,,0000002087
druid:fs656wp8213,,,0000000273
druid:yq288md2311,,,0000000274
druid:xv822yy2183,,,0000001931
druid:pc255hj4342,,,0000002088
druid:th201hm7296,,,0000002094
druid:wk293dv6830,,,0000002099
druid:pw597kg8181,,,0000000275
druid:sc114mv4468,,,0000002101
druid:zp611vk2344,,,0000002103
druid:yv362tg8342,,,0000002104
druid:kk874wt9898,,,0000002105
druid:mf383jq7136,,,0000002106
druid:dd022zn1028,,,0000000276
druid:ts058tr3575,,,0000002110
druid:qb197sf8009,,,0000002111
druid:tw286sh4492,,,0000002113
druid:dy604cw4884,,,0000002119
druid:kd734fq5026,,,0000002120
druid:zq451jz1880,,,0000002121
druid:ww423qy0522,,,0000002123
druid:gm263mb4518,,,0000000282
druid:wk710qj6254,,,0000002122
druid:rm756kg4596,,,0000002124
druid:xk765sg1658,,,0000002126
druid:dk158wf1278,,,0000002128
druid:tm777fz6547,,,0000002129
druid:jw388qn8770,,,0000002130
druid:ws588qj9888,,,0000002131
druid:sp684fn5727,,,0000002132
druid:wc713yp0461,,,0000002134
druid:hp322sj6550,,,0000002136
druid:cd265py4097,,,0000002139
druid:nc765gk5387,,,0000002143
druid:km971pj3295,,,0000002145
druid:vf191nf3581,,,0000002146
druid:vr368fr1324,,,0000002148
druid:dd768py1429,,,0000002150
druid:jx565ww5472,,,0000002151
druid:jf981yd8946,,,0000002153
druid:fq745cd1368,,,0000002154
druid:zz655kp8546,,,0000002156
druid:kc306kd4400,,,0000002158
druid:zr243dq2481,,,0000002160
druid:xm026gn9792,,,0000002161
druid:ng798kj2133,,,0000002169
druid:vr947wb5953,,,0000000283
druid:yp238fv3470,,,0000002171
druid:kr576wd7870,,,0000002174
druid:ck916ny4643,,,0000002176
druid:gq378mt7634,,,0000002177
druid:xy282jd0124,,,0000007396
druid:br997cz1100,,,0000002178
druid:st732fq5820,,,0000002182
druid:fk995wq4388,,,0000002188
druid:ws374sd5241,,,0000002190
druid:wq544pd7718,,,0000002194
druid:sj530gp9264,,,0000002196
druid:vt909dc8310,,,0000002197
druid:qn846kw9589,,,0000002198
druid:mz431mx9584,,,0000002199
druid:dd058tz8650,,,0000002201
druid:vx891tk9434,,,0000002202
druid:bs105gg0522,,,0000002203
druid:hb804nv7861,,,0000002204
druid:jj799kf8676,,,0000002205
druid:nn963tk4553,,,0000002206
druid:hr606ds7878,,,0000002208
druid:br781fw9235,,,0000002215
druid:bv671gr7442,,,0000002218
druid:zh986nw2266,,,0000002221
druid:jz791ms8927,,,0000000284
druid:my668mq3951,,,0000002227
druid:dv260dk3358,,,0000002228
druid:py109qy4135,,,0000002232
druid:mx298mj8200,,,0000002235
druid:vz162hz7668,,,0000002243
druid:kv770jy3709,,,0000002244
druid:gg624zr3515,,,0000002249
druid:wr281cv0318,,,0000002252
druid:gb947ym6653,,,0000002254
druid:md970sh0103,,,0000002256
druid:xp635wx9603,,,0000002257
druid:fm414ys8777,,,0000002259
druid:ky445bj0449,,,0000002261
druid:jz275df6994,,,0000002263
druid:bv123vq0519,,,0000002264
druid:wz416gf3809,,,0000002267
druid:gv278rj4467,,,0000002269
druid:zs076bh2551,,,0000002272
druid:rq727vt4094,,,0000002273
druid:sg140tw3198,,,0000002275
druid:xp045tr2091,,,0000006078
druid:ht920nb5552,,,0000002278
druid:rs755ks1948,,,0000002279
druid:yp790nm3395,,,0000002280
druid:rw471ry7691,,,0000002281
druid:rn837nv1875,,,0000002282
druid:yj880nc3919,,,0000002286
druid:kx488pv4419,,,0000002287
druid:px953wf9534,,,0000002288
druid:xh835tw5577,,,0000002289
druid:rb237cj2417,,,0000002290
druid:kw371jd4253,,,0000002300
druid:bb951zv3019,,,0000002303
druid:qw859hc8565,,,0000002304
druid:nj790sb2731,,,0000002309
druid:zs681pb0632,,,0000002310
druid:cm464th6498,,,0000002313
druid:db699vr4928,,,0000002314
druid:ns872bc7720,,,0000002317
druid:hp013pq4837,,,0000002318
druid:mr115vb6175,,,0000002319
druid:yz983cw2771,,,0000002320
druid:jd559bj7867,,,0000002321
druid:cd230wj1886,,,0000002323
druid:pt505mg3936,,,0000002324
druid:xt225kd5463,,,0000002326
druid:ty293dg5947,,,0000002329
druid:xr359sf2751,,,0000002331
druid:sc015bk5479,,,0000002337
druid:wq042pg4332,,,0000002340
druid:sx764hq2869,,,0000002344
druid:by103pf1305,,,0000002345
druid:zg508bz2836,,,0000002347
druid:wc592sz3472,,,0000002348
druid:rc029zm4311,,,0000002351
druid:fy745rc4572,,,0000002352
druid:tg687kk3551,,,0000002354
druid:rs198fr5827,,,0000002355
druid:pd626bn2073,,,0000002356
druid:vz798jw0465,,,0000002360
druid:wc524tk6228,,,0000002362
druid:ks420wc0546,,,0000002366
druid:zz151wx5770,,,0000002367
druid:pc082cb1595,,,0000002368
druid:fz665cy3078,,,0000002369
druid:pk959jq5605,,,0000002370
druid:yf406gs9588,,,0000002371
druid:ht994fm6370,,,0000002372
druid:wd090fj9866,,,0000002376
druid:wk893qj0392,,,0000002377
druid:ks277td7906,,,0000002380
druid:ws321gs3083,,,0000002381
druid:dg223bd6609,,,0000000285
druid:cw152bn7919,,,0000002382
druid:tc267pm5738,,,0000002386
druid:ch697pb5703,,,0000002409
druid:dh360bv1823,,,0000002410
druid:xq269sh7790,,,0000002414
druid:jv609kq3853,,,0000002417
druid:hf898cp8579,,,0000002418
druid:ht322nv6837,,,0000002421
druid:tx555wv3571,,,0000002422
druid:pt514dd8480,,,0000002423
druid:db795yj2137,,,0000002424
druid:cv594vb1034,,,0000002425
druid:pc182qt4478,,,0000002428
druid:fh741wc3805,,,0000002430
druid:jg849kh3372,,,0000002431
druid:pf630qr3476,,,0000002432
druid:fx084gp6568,,,0000002434
druid:jm601xh1638,,,0000002435
druid:wk088dm9350,,,0000002436
druid:rw234bm6743,,,0000002438
druid:fm504ss4924,,,0000002439
druid:rx626ty8196,,,0000007397
druid:nq332rz0041,,,0000002441
druid:vs694hk0064,,,0000002444
druid:tt140by7212,,,0000002447
druid:sx872br3313,,,0000002448
druid:xr591ym9020,,,0000002452
druid:pz988rh5773,,,0000002455
druid:pm010rt0362,,,0000007398
druid:yw110jb8887,,,0000002456
druid:bp121gy4938,,,0000002457
druid:pf259md7940,,,0000002460
druid:yr179cn1201,,,0000002462
druid:jd519ty0792,,,0000007400
druid:zg439dk2573,,,0000007401
druid:ty378pc5230,,,0000002463
druid:nz498bg9881,,,0000002468
druid:tj082qz5745,,,0000002469
druid:pr889nk4157,,,0000002471
druid:bd413nt2715,,,0000002472
druid:zv718gj2800,,,0000002474
druid:jc706ct1191,,,0000002475
druid:hk084sn3153,,,0000002476
druid:pt116ft5208,,,0000002478
druid:fc652np6346,,,0000002482
druid:sd356jt7163,,,0000007417
druid:qq822tm8992,,,0000002485
druid:zb323yk0784,,,0000002486
druid:nd331rt1249,,,0000002489
druid:yk422nc2017,,,0000006423
druid:yp858mw2745,,,0000006435
druid:ds823vr6159,,,0000002492
druid:gm306wz2890,,,0000002497
druid:gd687wj4628,,,0000002500
druid:jy654pr5303,,,0000002502
druid:nx389sn0116,,,0000002503
druid:pr436bv0908,,,0000002505
druid:jr740ps5460,,,0000002508
druid:rw502nb5831,,,0000002510
druid:yb053fj2722,,,0000002511
druid:cm178sd6187,,,0000002513
druid:bd842zy1211,,,0000002516
druid:dt467qm3312,,,0000002521
druid:qr469kh6783,,,0000002522
druid:fh592tk3751,,,0000002524
druid:bq202nc0066,,,0000002525
druid:wq005nj1966,,,0000002526
druid:rq395rk2085,,,0000002527
druid:vz296vz0221,,,0000002528
druid:cr895rp7748,,,0000002529
druid:wq472wr6276,,,0000002531
druid:xw377cp9671,,,0000002532
druid:rq979kc1580,,,0000002533
druid:fv068qv2135,,,0000002536
druid:vs820tt0644,,,0000002537
druid:mm629xb9953,,,0000002541
druid:pw107xn4909,,,0000002543
druid:kp339nk6272,,,0000002544
druid:cq077bt3779,,,0000002546
druid:jv950yx6042,,,0000002548
druid:mm603ms5695,,,0000002549
druid:wj855px9674,,,0000002556
druid:qq932sn0501,,,0000002557
druid:kj531sk7227,,,0000002562
druid:br758mn0617,,,0000002563
druid:zc189bb9296,,,0000002564
druid:nt301xp3169,,,0000002567
druid:pg797vg5147,,,0000002576
druid:bk656yt4469,,,0000002577
druid:wg083np6594,,,0000002581
druid:cy509xp9520,,,0000002583
druid:ns185by5287,,,0000002584
druid:wm295jw7721,,,0000002588
druid:sp779mr4084,,,0000002590
druid:vt004jr7835,,,0000002594
druid:fn325kj8897,,,0000002595
druid:rn446zs4833,,,0000002596
druid:xj238xb0164,,,0000002603
druid:vx802dp0737,,,0000002605
druid:vw748ys9588,,,0000002607
druid:qf397ff2794,,,0000002608
druid:fh229hv8308,,,0000002609
druid:km430yh8952,,,0000002610
druid:sj422rd5294,,,0000002611
druid:tn478fj5588,,,0000002612
druid:hx376qd9219,,,0000002613
druid:gr567jg0404,,,0000002615
druid:hf980tp3318,,,0000002617
druid:nj542yh5957,,,0000002621
druid:mz653ng0546,,,0000002622
druid:wr307kb4023,,,0000002623
druid:sg705dm0943,,,0000002627
druid:wp568qs4457,,,0000002628
druid:ch356ht8074,,,0000002629
druid:zj578kk6428,,,0000002630
druid:fw321sk7331,,,0000002635
druid:mp795nt7338,,,0000002636
druid:dg431fh8634,,,0000002638
druid:hg601jz4967,,,0000002639
druid:wr497mw3984,,,0000002640
druid:bx501rx9976,,,0000002643
druid:dk690vr9875,,,0000002644
druid:cy190vg0911,,,0000002645
druid:cs057tt1775,,,0000002646
druid:nr285cz0919,,,0000002649
druid:qr272kq8141,,,0000002651
druid:tj786mf7514,,,0000002654
druid:vy612qh2396,,,0000002658
druid:qs445qd1579,,,0000002661
druid:mr098nw5284,,,0000002662
druid:sr449qv1699,,,0000007789
druid:ys751yt6799,,,0000002663
druid:zd969fs0495,,,0000002664
druid:xx599zv4656,,,0000002667
druid:tv312mz7614,,,0000000608
druid:ds084jv2377,,,0000000616
druid:hj865zk4835,,,0000000718
druid:mb409zx2664,,,0000000812
druid:nf562rq8829,,,0000000820
druid:gt167gh8362,,,0000000823
druid:mc595rt9141,,,0000000845
druid:rx147zc1284,,,0000000877
druid:wt558td2044,,,0000000878
druid:ns884fs4450,,,0000000879
druid:tj428wy3646,,,0000000948
druid:yh722dv8802,,,0000000923
druid:mk309wn1650,,,0000000920
druid:jw856qf5672,,,0000000965
druid:gh218sg0042,,,0000000968
druid:rv483fd7470,,,0000000972
druid:yb015cm3400,,,0000000982
druid:pr685xp6352,,,0000000985
druid:xk314cr3997,,,0000000989
druid:fw172gz3874,,,0000000986
druid:mm765qn1476,,,0000000988
druid:yy224sd3751,,,0000001011
druid:br862fp9238,,,0000001001
druid:xp720tg7576,,,0000001003
druid:yp743hk1883,,,0000001005
druid:mv044rh8443,,,0000001007
druid:hz462yv9251,,,0000001014
druid:wg233th4630,,,0000001017
druid:sw419zv9908,,,0000001029
druid:kf070rv6783,,,0000001030
druid:gz162yt1839,,,0000001031
druid:wp841zm8200,,,0000001033
druid:gy232wm3974,,,0000001036
druid:mj490dq2140,,,0000001038
druid:gw656qk4785,,,0000001055
druid:jw218mv2878,,,0000001054
druid:xt209gr5387,,,0000001069
druid:bk814qj2363,,,0000001107
druid:sg616ck3060,,,0000001140
druid:hy730wk1458,,,0000001195
druid:tk151jc7099,,,0000001200
druid:bs288rq4913,,,0000001203
druid:sj534tb9150,,,0000001234
druid:pb661px9942,,,0000000924
druid:kv447mr4558,,,0000001283
druid:zr107mv6829,,,0000001311
druid:gc110ym8239,,,0000001376
druid:ft066ds4355,,,0000001399
druid:qv699dp5297,,,0000001419
druid:gn133dy2696,,,0000001427
druid:nr036sr6407,,,0000001474
druid:gm939jh7993,,,0000001557
druid:hv873nf6813,,,0000001589
druid:vr434pf2405,,,0000001590
druid:gb100pf3256,,,0000001684
druid:ty674bn7520,,,0000001704
druid:jx342zw6006,,,0000000926
druid:sj021xm4632,,,0000001762
druid:jz002kk6196,,,0000001829
druid:qf015ns5554,,,0000001831
druid:bh090px8252,,,0000001866
druid:gh804dp2388,,,0000001912
druid:vq963hj7017,,,0000001913
druid:st311yw4647,,,0000001914
druid:pn477cw6393,,,0000001920
druid:hp926sh2992,,,0000000927
druid:xm888hp4884,,,0000001979
druid:yh905zw2311,,,0000001992
druid:xg369qy0374,,,0000001994
druid:fk201jk0469,,,0000002020
druid:gk087js9377,,,0000002043
druid:pn070zj8413,,,0000002058
druid:np716yy3663,,,0000002078
druid:vn780xd9060,,,0000002085
druid:hv283bs7821,,,0000002092
druid:vt913xr7954,,,0000002098
druid:ct368gf9765,,,0000002138
druid:vr252bd9699,,,0000002155
druid:cz613dj3678,,,0000002181
druid:jz636wn5735,,,0000002183
druid:jf985py3082,,,0000002207
druid:cg997kx6201,,,0000002211
druid:kn505pc4734,,,0000002214
druid:wt470sx5816,,,0000002222
druid:mc006jf2486,,,0000002226
druid:dw667zr2813,,,0000002250
druid:jk483mh4224,,,0000002285
druid:sq483yr2351,,,0000002293
druid:zh362mn3514,,,0000002346
druid:mq771pd1327,,,0000002477
druid:wm821tr0738,,,0000002480
druid:qx119ng0766,,,0000002483
druid:vm961zz5360,,,0000002488
druid:ty513tt0976,,,0000002493
druid:ss855rt9766,,,0000002495
druid:ns989kr3315,,,0000002545
druid:ym549hc9559,,,0000002554
druid:ht577gs4955,,,0000002555
druid:rv966wf6493,,,0000002626
druid:sm236hy1179,,,0000002677
druid:hv204qm3559,,,0000002685
druid:jm951vv3063,,,0000002686
druid:xs225pb1912,,,0000002715
druid:mh575xh4363,,,0000002718
druid:td042hv1640,,,0000002742
druid:sx233dz4193,,,0000002752
druid:mq040zx4880,,,0000002753
druid:kh681ss5125,,,0000002770
druid:kv633wh2264,,,0000002777
druid:pm879nw9130,,,0000002780
druid:cf313yg7138,,,0000002794
druid:bf668vw2021,,,0000002799
druid:rr445pd9019,,,0000002807
druid:mp343kg8477,,,0000002827
druid:qb078jq9971,,,0000002843
druid:tc929ch0206,,,0000002854
druid:hp730cg3228,,,0000002855
druid:gj991md8222,,,0000002862
druid:nm091vk1567,,,0000002938
druid:bd697wr9786,,,0000002944
druid:vz523xt2857,,,0000002945
druid:xw685fz4600,,,0000002971
druid:mz190vw6233,,,0000002978
druid:cv335th1799,,,0000002989
druid:hv727rt9074,,,0000002994
druid:vy149kc2201,,,0000003003
druid:xg445qy2781,,,0000003022
druid:tj674ft0308,,,0000003024
druid:gn061fy5579,,,0000003087
druid:mp333yy4700,,,0000003088
druid:fd162kx3899,,,0000003098
druid:gh669sc2425,,,0000003123
druid:kk045gz8587,,,0000003195
druid:jx686mq6664,,,0000003196
druid:nk455tz4423,,,0000003214
druid:mp172cz2255,,,0000003230
druid:ts761kv5081,,,0000003231
druid:xn500xg4840,,,0000003238
druid:ww327sf2067,,,0000003260
druid:pp107hh2201,,,0000003262
druid:yr329vv3022,,,0000003268
druid:qy991fq9479,,,0000003308
druid:qr316zj4376,,,0000003328
druid:pk408nc4026,,,0000003353
druid:fm608yy9001,,,0000003371
druid:yg852xw8592,,,0000003377
druid:rv134wy1285,,,0000003401
druid:gq736gb2338,,,0000003436
druid:sn203bm4139,,,0000003455
druid:mg799nj5132,,,0000003457
druid:yq783fk5979,,,0000003474
druid:vt393xt9607,,,0000003476
druid:yz117xc8560,,,0000003513
druid:gk493zv1948,,,0000003546
druid:bq161vy0151,,,0000003564
druid:tk614fq7636,,,0000003573
druid:gc849fb8233,,,0000003583
druid:yn718ys1370,,,0000003611
druid:gn716kx0439,,,0000003625
druid:xm083hr3885,,,0000003629
druid:yt769qh2471,,,0000003637
druid:fb299ps2326,,,0000003638
druid:pr234dt8179,,,0000003641
druid:sh848wj2398,,,0000003642
druid:bj513yw6348,,,0000000932
druid:cw233rk1601,,,0000003649
druid:hx189db5041,,,0000003690
druid:yh695wn8051,,,0000003691
druid:nv798zx5825,,,0000003697
druid:ry550fv0792,,,0000003714
druid:cz688dt0194,,,0000003719
druid:bf927xw4480,,,0000003723
druid:js789bg0173,,,0000003729
druid:gk306wd4742,,,0000003746
druid:jv148yy0313,,,0000003747
druid:xt006fz3167,,,0000000933
druid:sn202mc8816,,,0000003745
druid:hy156rh5807,,,0000003764
druid:rw471zt1048,,,0000003778
druid:fh986vz3671,,,0000003792
druid:dz898rv8513,,,0000003795
druid:ty059wq3509,,,0000003803
druid:ps372rm7961,,,0000003807
druid:wt198vb1116,,,0000003825
druid:bd985pv8331,,,0000003839
druid:cb369nw0327,,,0000003840
druid:wj631nj3256,,,0000000934
druid:gy775hf9593,,,0000003847
druid:gs790qs8368,,,0000003857
druid:wp903mp7543,,,0000003861
druid:fx433cm0917,,,0000003863
druid:fw672qw3030,,,0000003898
druid:sx906bt6856,,,0000003912
druid:pk623kx2834,,,0000000935
druid:zr148dt6764,,,0000003921
druid:bj979sp1614,,,0000003968
druid:sd515wp4826,,,0000003985
druid:zq746zs7783,,,0000002668
druid:bv583mj4017,,,0000004005
druid:mq047yt4393,,,0000002669
druid:xj620nn2388,,,0000004027
druid:pv205pt3352,,,0000004030
druid:yq204mj9697,,,0000004052
druid:qh134nh2080,,,0000004067
druid:xh392sc5053,,,0000004076
druid:ms942dv2113,,,0000004129
druid:tz488wv9133,,,0000004126
druid:ft068kh2907,,,0000004130
druid:gk708kc4154,,,0000004142
druid:rx196dq5317,,,0000004149
druid:nk525zx6022,,,0000004154
druid:jm193vq0718,,,0000004159
druid:fp445cy9931,,,0000004164
druid:bn324ff7907,,,0000004254
druid:dp868gr8127,,,0000004271
druid:ky823mn5939,,,0000004276
druid:rp851dv6598,,,0000004322
druid:wx734yc3744,,,0000004323
druid:sb019rb2752,,,0000004336
druid:yr931mb0549,,,0000004355
druid:rp841bh0053,,,0000004361
druid:vm277bt4701,,,0000004373
druid:ms931st4236,,,0000004384
druid:fq475mt8009,,,0000004385
druid:rt579ds2887,,,0000004393
druid:gp933pt4922,,,0000004424
druid:wb667yf2971,,,0000004433
druid:kh433xw8993,,,0000004434
druid:kk489dq2080,,,0000004444
druid:jj030rj1091,,,0000004446
druid:gs372pn4215,,,0000004447
druid:jb241mb1266,,,0000004465
druid:rs844hs9470,,,0000004466
druid:zs630dc0660,,,0000004467
druid:cv511vy0958,,,0000004534
druid:sv086nz8799,,,0000004535
druid:vq538gv6544,,,0000004566
druid:cs783tx9882,,,0000004596
druid:wz220jw1633,,,0000004597
druid:wf515kf3694,,,0000004604
druid:zk081pm0940,,,0000004617
druid:zg836vz9643,,,0000004638
druid:vb845jc8044,,,0000004647
druid:tp575mx3055,,,0000004671
druid:gm681pq2419,,,0000004674
druid:pv702sb0330,,,0000004699
druid:rt889wc7961,,,0000004731
druid:bd010dx2380,,,0000004736
druid:mp255xk1074,,,0000004760
druid:hr089br5978,,,0000004764
druid:qp328mj3524,,,0000004778
druid:xn508mg6016,,,0000004779
druid:dh540vh2879,,,0000004810
druid:kv129dg2450,,,0000004827
druid:bk560pg8201,,,0000004829
druid:bc287tw4790,,,0000004847
druid:zx396cc3510,,,0000004855
druid:sk533ym6743,,,0000004856
druid:kb071qr2204,,,0000000937
druid:zz093fm6698,,,0000004902
druid:dd404nf7861,,,0000004909
druid:nx529sf1800,,,0000004923
druid:qc540ph5042,,,0000004945
druid:bq551nb4483,,,0000004953
druid:nr506mz8022,,,0000004965
druid:fr563bh8501,,,0000004988
druid:fp627zg5471,,,0000004994
druid:fx537ft0867,,,0000004997
druid:hd435hw8222,,,0000005000
druid:tx567fz4793,,,0000005007
druid:sk657pj4925,,,0000005016
druid:rq193bw6560,,,0000005031
druid:sq881vd8136,,,0000005036
druid:nw312qt8861,,,0000005038
druid:pj258xs7775,,,0000005090
druid:qj116cc8596,,,0000005126
druid:gf577rb0701,,,0000005157
druid:jf902bk1544,,,0000005172
druid:vm491sd5414,,,0000005173
druid:bk818ky2366,,,0000005192
druid:gw484jd8870,,,0000005194
druid:wk293kv9916,,,0000005217
druid:pc711bb6831,,,0000005229
druid:bm237tz4656,,,0000005242
druid:wj755sd3682,,,0000005237
druid:zf051hh9063,,,0000005243
druid:pb759dp4829,,,0000005260
druid:bv901hc0997,,,0000002670
druid:fx992pz6459,,,0000000938
druid:sq279rj0484,,,0000002671
druid:bw055gs2206,,,0000005326
druid:cq983hv1687,,,0000005361
druid:jr338fh5605,,,0000005366
druid:nz674mj6990,,,0000005372
druid:dv276km8229,,,0000005434
druid:wv817jw0124,,,0000005435
druid:hw534wk5693,,,0000005449
druid:qz527vd0836,,,0000005450
druid:nz604nn7971,,,0000005452
druid:bm066ky1421,,,0000005490
druid:nq419bn7287,,,0000005497
druid:gx490gt0703,,,0000005498
druid:hw306tx1790,,,0000005519
druid:wf083fk3354,,,0000000940
druid:gk881hk9239,,,0000005538
druid:xp392rj9668,,,0000005543
druid:jy508jy5285,,,0000005555
druid:xd865ms7857,,,0000005593
druid:wr394mw7611,,,0000005594
druid:dy371pv7981,,,0000005620
druid:th629ww6736,,,0000005639
druid:xw305bk3829,,,0000005676
druid:vc594yy5710,,,0000005682
druid:zh123cy0326,,,0000005696
druid:wk239qd3880,,,0000005698
druid:kw839mm6012,,,0000005709
druid:ss224wz9219,,,0000005710
druid:zd105nn1738,,,0000005731
druid:rm355rg0253,,,0000005778
druid:yz918zg1439,,,0000005786
druid:th397vg1642,,,0000005800
druid:sb701zn8618,,,0000005829
druid:vz785ty0055,,,0000005839
druid:sp631wn2656,,,0000005865
druid:rc958vg8202,,,0000005870
druid:qz589gb0606,,,0000005880
druid:ds979vk5803,,,0000005892
druid:dv944vj5126,,,0000005901
druid:rw677nm6677,,,0000005910
druid:fn459dg7150,,,0000005911
druid:cf602pw1835,,,0000005950
druid:ny547cq5756,,,0000006010
druid:jw654cs8125,,,0000006019
druid:mn354gz7089,,,0000006025
druid:pj365jk1619,,,0000006032
druid:cc905bg9561,,,0000006111
druid:qv518fq3826,,,0000006167
druid:ch653pj7995,,,0000006174
druid:qk018rf9117,,,0000006197
druid:cc936wv3365,,,0000006208
druid:hn453xs6652,,,0000000942
druid:zt558sh9111,,,0000006224
druid:fq493kx2038,,,0000006225
druid:nw052hf2151,,,0000006269
druid:gq570sx1680,,,0000006272
druid:mq529zr1785,,,0000006300
druid:kd188nz2954,,,0000000943
druid:cc453fh7115,,,0000006313
druid:jm914rm5569,,,0000006324
druid:zc635jp4811,,,0000006339
druid:cq368zc3698,,,0000006422
druid:dz339vk1807,,,0000006438
druid:pr149nk2054,,,0000006452
druid:gd198yk5460,,,0000006581
druid:th884fg5198,,,0000000944
druid:wt916zk5584,,,0000006650
druid:ws653wp9139,,,0000006653
druid:hy673cd0767,,,0000006671
druid:cm732kn9537,,,0000006672
druid:cd052qp9205,,,0000006686
druid:nh013jg4055,,,0000006698
druid:zp056pn9235,,,0000006704
druid:qr942br0872,,,0000006756
druid:gd783qm4419,,,0000006802
druid:np722ff1067,,,0000006804
druid:mw190gm2975,,,0000006850
druid:wm862wd2006,,,0000006854
druid:qx645jn7834,,,0000000913
druid:cx269nn2669,,,0000006893
druid:cd942sy5507,,,0000006916
druid:qf927sq0095,,,0000006935
druid:cx586gt8069,,,0000006951
druid:hf691cb7766,,,0000006953
druid:yb820vm7553,,,0000006967
druid:mg343sn7526,,,0000006982
druid:dr304wx7063,,,0000006985
druid:vz016pv8197,,,0000007000
druid:nz550tj9129,,,0000007022
druid:sy201yr4775,,,0000007055
druid:qf017zz1590,,,0000007070
druid:cc164tj5057,,,0000000656
druid:sp200vg6672,,,0000007079
druid:xt578cr5450,,,0000000657
druid:cj718zm5960,,,0000007092
druid:xq033vd1318,,,0000007102
